bill_no,date,customer_id,product_id,quantity,selling_price,discount,gst,total_amount,payment_mode
BILL000397,2025-08-19,693,237,3,345,10,124.2,1149.2,UPI
BILL000398,2025-02-03,922,232,5,148,20,0.0,720.0,Card
BILL000399,2025-10-17,897,93,3,353,20,52.95,1091.95,UPI
BILL000400,2025-09-03,853,116,5,225,50,135.0,1210.0,Card
BILL000401,2025-11-19,536,142,1,415,50,20.75,385.75,UPI
BILL000402,2025-02-06,896,48,2,423,30,101.52,917.52,Cash
BILL000403,2025-05-08,927,104,2,409,30,98.16,886.16,Cash
BILL000404,2025-07-07,921,225,1,285,30,51.3,306.3,Cash
BILL000405,2025-07-09,757,102,1,312,30,0.0,282.0,Card
BILL000406,2025-06-24,90,99,3,111,30,16.65,319.65,Card
BILL000407,2025-04-16,188,82,1,188,0,0.0,188.0,Cash
BILL000408,2025-11-15,792,81,2,415,10,0.0,820.0,Cash
BILL000409,2025-01-18,125,52,4,76,0,15.2,319.2,Cash
BILL000410,2025-04-29,433,114,4,486,30,233.28,2147.28,Card
BILL000411,2025-04-15,534,113,1,185,10,9.25,184.25,UPI
BILL000412,2025-12-12,694,139,4,311,20,62.2,1286.2,Cash
BILL000413,2025-01-11,918,200,2,116,10,41.76,263.76,UPI
BILL000414,2025-02-11,366,113,2,185,10,18.5,378.5,Cash
BILL000415,2025-06-29,877,190,4,71,10,14.2,288.2,UPI
BILL000416,2025-10-29,690,76,5,178,30,160.2,1020.2,Card
BILL000417,2025-11-14,257,95,4,272,0,54.4,1142.4,Card
BILL000418,2025-01-18,946,165,1,244,50,12.2,206.2,Cash
BILL000419,2025-01-31,154,151,3,304,50,164.16,1026.16,Cash
BILL000420,2025-03-19,203,56,1,382,10,19.1,391.1,Card
BILL000421,2025-07-24,184,71,2,404,10,0.0,798.0,Card
BILL000422,2025-12-29,879,165,4,244,50,48.8,974.8,Card
BILL000423,2025-04-26,778,111,3,132,20,71.28,447.28,Card
BILL000424,2025-01-03,9,144,2,278,20,0.0,536.0,Card
BILL000425,2025-02-12,172,139,5,311,50,77.75,1582.75,Card
BILL000426,2025-09-24,278,83,4,459,50,330.48,2116.48,UPI
BILL000427,2025-08-18,65,75,3,390,10,0.0,1160.0,Card
BILL000428,2025-12-03,285,64,3,357,20,192.78,1243.78,Card
BILL000429,2025-04-02,202,130,3,158,50,0.0,424.0,Card
BILL000430,2025-02-04,472,16,1,410,20,49.2,439.2,Card
BILL000431,2025-02-14,295,193,5,526,0,473.4,3103.4,Card
BILL000432,2025-07-11,963,96,1,95,0,0.0,95.0,Cash
BILL000433,2025-09-29,28,21,1,364,20,18.2,362.2,Cash
BILL000434,2025-05-19,238,189,3,211,30,113.94,716.94,Card
BILL000435,2025-07-20,392,21,2,364,50,36.4,714.4,Cash
BILL000436,2025-03-02,527,183,1,513,0,61.56,574.56,Card
BILL000437,2025-05-11,861,87,4,467,10,0.0,1858.0,Card
BILL000438,2025-10-21,426,238,3,283,10,101.88,940.88,Card
BILL000439,2025-09-09,968,146,5,113,20,0.0,545.0,UPI
BILL000440,2025-02-11,349,129,1,500,30,25.0,495.0,UPI
BILL000441,2025-06-20,511,21,5,364,10,91.0,1901.0,Cash
BILL000442,2025-07-11,866,154,4,366,0,73.2,1537.2,UPI
BILL000443,2025-01-27,762,114,5,486,30,291.6,2691.6,Cash
BILL000444,2025-05-28,811,95,3,272,50,40.8,806.8,UPI
BILL000445,2025-12-29,511,45,3,415,10,0.0,1235.0,Cash
BILL000446,2025-09-16,485,133,3,270,20,0.0,790.0,Cash
BILL000447,2025-05-31,994,110,3,161,0,24.15,507.15,UPI
BILL000448,2025-07-15,518,215,4,406,20,292.32,1896.32,Cash
BILL000449,2025-04-14,983,219,3,450,10,67.5,1407.5,Card
BILL000450,2025-10-07,489,114,3,486,30,174.96,1602.96,Card
BILL000451,2025-02-12,759,33,1,395,50,0.0,345.0,Cash
BILL000452,2025-06-10,379,18,4,165,0,118.8,778.8,Cash
BILL000453,2025-05-16,619,12,3,453,10,163.08,1512.08,Cash
BILL000454,2025-12-30,945,198,4,333,10,239.76,1561.76,Card
BILL000455,2025-02-26,405,214,3,506,0,273.24,1791.24,UPI
BILL000456,2025-06-24,904,108,5,423,50,105.75,2170.75,Cash
BILL000457,2026-01-01,94,161,4,156,0,0.0,624.0,UPI
BILL000458,2025-11-09,396,137,2,92,20,33.12,197.12,UPI
BILL000459,2025-02-10,768,205,2,126,30,12.6,234.6,Cash
BILL000460,2025-02-12,705,9,3,383,10,57.45,1196.45,Card
BILL000461,2025-06-12,432,213,5,109,50,0.0,495.0,Cash
BILL000462,2025-01-02,327,126,4,219,50,0.0,826.0,Cash
BILL000463,2025-07-29,876,176,4,341,50,68.2,1382.2,Cash
BILL000464,2025-02-11,855,222,4,428,50,85.6,1747.6,Card
BILL000465,2025-09-18,894,69,3,277,30,41.55,842.55,UPI
BILL000466,2025-01-04,617,221,1,167,50,30.06,147.06,Card
BILL000467,2025-04-29,974,1,3,125,10,0.0,365.0,Cash
BILL000468,2025-09-06,171,160,5,283,30,254.7,1639.7,Card
BILL000469,2026-01-01,948,83,3,459,0,247.86,1624.86,Card
BILL000470,2025-11-21,161,227,4,193,20,38.6,790.6,UPI
BILL000471,2025-09-13,125,218,1,400,0,72.0,472.0,UPI
BILL000472,2025-07-16,901,178,4,179,50,128.88,794.88,Card
BILL000473,2025-11-04,244,128,1,347,50,62.46,359.46,Cash
BILL000474,2025-09-04,188,217,5,379,50,227.4,2072.4,UPI
BILL000475,2025-04-26,194,161,3,156,30,0.0,438.0,Cash
BILL000476,2025-08-15,927,83,2,459,50,165.24,1033.24,Card
BILL000477,2025-12-01,688,35,4,158,20,113.76,725.76,UPI
BILL000478,2026-01-01,557,210,1,319,30,57.42,346.42,Card
BILL000479,2025-11-19,850,48,5,423,10,253.8,2358.8,Card
BILL000480,2025-03-07,917,107,1,198,0,9.9,207.9,UPI
BILL000481,2025-08-05,292,227,4,193,0,38.6,810.6,Card
BILL000482,2025-10-17,260,54,3,218,30,78.48,702.48,UPI
BILL000483,2025-09-16,831,93,1,353,20,17.65,350.65,UPI
BILL000484,2025-06-30,406,35,1,158,0,28.44,186.44,Card
BILL000485,2025-10-28,259,173,2,167,0,60.12,394.12,Card
BILL000486,2025-04-18,308,219,1,450,20,22.5,452.5,UPI
BILL000487,2025-09-13,621,208,3,124,30,44.64,386.64,Card
BILL000488,2025-01-16,219,171,4,162,10,116.64,754.64,Card
BILL000489,2025-12-14,31,160,1,283,20,50.94,313.94,UPI
BILL000490,2025-12-13,979,90,1,423,30,76.14,469.14,Cash
BILL000491,2025-01-15,453,49,3,120,50,18.0,328.0,Cash
BILL000492,2025-11-04,251,216,5,340,30,204.0,1874.0,Cash
BILL000493,2025-03-21,923,103,5,378,30,94.5,1954.5,UPI
BILL000494,2025-10-24,63,149,4,383,20,0.0,1512.0,Cash
BILL000495,2025-05-04,5,142,4,415,50,83.0,1693.0,Cash
BILL000496,2025-06-02,791,118,2,405,50,0.0,760.0,UPI
BILL000497,2025-10-20,899,32,1,325,20,39.0,344.0,UPI
BILL000498,2025-07-22,188,64,3,357,30,192.78,1233.78,Card
BILL000499,2025-01-01,472,59,1,404,50,20.2,374.2,Cash
BILL000500,2025-12-17,463,221,2,167,50,60.12,344.12,UPI
BILL000501,2025-02-01,518,99,1,111,20,5.55,96.55,Cash
BILL000502,2025-07-10,891,147,1,293,10,14.65,297.65,UPI
BILL000503,2025-07-06,260,68,3,424,0,0.0,1272.0,Cash
BILL000504,2025-10-07,520,40,2,212,30,76.32,470.32,Card
BILL000505,2025-07-21,798,75,1,390,30,0.0,360.0,Card
BILL000506,2025-05-27,308,149,5,383,0,0.0,1915.0,Cash
BILL000507,2025-01-20,230,61,5,384,20,230.4,2130.4,Cash
BILL000508,2025-06-16,717,161,3,156,10,0.0,458.0,Cash
BILL000509,2025-11-14,720,141,3,271,50,40.65,803.65,UPI
BILL000510,2025-11-29,629,85,4,174,10,125.28,811.28,Card
BILL000511,2025-09-14,306,17,4,409,30,81.8,1687.8,Cash
BILL000512,2025-12-04,120,234,3,245,50,36.75,721.75,UPI
BILL000513,2025-03-08,389,139,4,311,30,62.2,1276.2,UPI
BILL000514,2025-01-10,299,46,5,79,50,71.1,416.1,Card
BILL000515,2025-07-26,642,108,5,423,50,105.75,2170.75,Card
BILL000516,2025-10-15,574,173,2,167,50,60.12,344.12,UPI
BILL000517,2025-01-01,308,163,5,394,0,0.0,1970.0,Cash
BILL000518,2025-06-02,786,132,2,296,30,29.6,591.6,Cash
BILL000519,2025-05-09,274,81,4,415,30,0.0,1630.0,Cash
BILL000520,2025-10-27,348,24,1,237,50,11.85,198.85,Card
BILL000521,2025-09-07,285,93,4,353,0,70.6,1482.6,Cash
BILL000522,2025-02-27,289,130,1,158,0,0.0,158.0,Cash
BILL000523,2025-09-05,965,193,4,526,20,378.72,2462.72,UPI
BILL000524,2025-07-09,96,131,1,153,30,0.0,123.0,UPI
BILL000525,2025-11-14,667,202,2,202,20,72.72,456.72,UPI
BILL000526,2025-04-30,145,110,5,161,0,40.25,845.25,Cash
BILL000527,2025-10-28,676,197,2,410,30,98.4,888.4,Card
BILL000528,2025-02-20,51,34,1,311,10,37.32,338.32,UPI
BILL000529,2025-11-21,410,86,5,271,50,162.6,1467.6,Cash
BILL000530,2025-04-21,774,36,3,318,10,0.0,944.0,Card
BILL000531,2025-08-03,748,197,4,410,20,196.8,1816.8,UPI
BILL000532,2025-02-04,427,16,2,410,10,98.4,908.4,Cash
BILL000533,2025-03-04,402,139,1,311,0,15.55,326.55,Cash
BILL000534,2025-01-15,631,122,5,257,20,64.25,1329.25,Card
BILL000535,2025-05-02,340,225,2,285,50,102.6,622.6,Card
BILL000536,2025-01-15,646,157,2,517,0,0.0,1034.0,UPI
BILL000537,2025-12-18,532,201,1,501,50,25.05,476.05,Cash
BILL000538,2025-04-30,450,205,3,126,20,18.9,376.9,Cash
BILL000539,2025-09-18,275,152,5,259,30,0.0,1265.0,Cash
BILL000540,2025-11-27,340,122,1,257,0,12.85,269.85,Card
BILL000541,2025-10-07,977,51,3,181,20,97.74,620.74,Card
BILL000542,2025-02-24,317,101,4,501,0,360.72,2364.72,Cash
BILL000543,2025-07-28,876,67,3,350,10,0.0,1040.0,UPI
BILL000544,2025-11-02,573,64,2,357,20,128.52,822.52,Card
BILL000545,2025-03-31,501,18,4,165,0,118.8,778.8,UPI
BILL000546,2025-12-25,629,118,5,405,20,0.0,2005.0,Cash
BILL000547,2025-09-04,633,115,2,246,10,24.6,506.6,Card
BILL000548,2025-11-10,455,84,1,365,20,43.8,388.8,UPI
BILL000549,2025-07-11,688,215,4,406,20,292.32,1896.32,Card
BILL000550,2025-05-24,963,227,1,193,0,9.65,202.65,UPI
BILL000551,2025-06-17,639,79,1,344,0,61.92,405.92,UPI
BILL000552,2025-04-27,40,239,4,254,0,0.0,1016.0,Cash
BILL000553,2025-08-07,187,52,2,76,0,7.6,159.6,Cash
BILL000554,2025-04-11,184,201,1,501,20,25.05,506.05,Cash
BILL000555,2025-08-16,563,204,1,73,10,0.0,63.0,UPI
BILL000556,2025-07-13,719,233,4,275,0,132.0,1232.0,UPI
BILL000557,2025-07-06,85,50,1,117,10,14.04,121.04,Card
BILL000558,2025-01-10,468,225,3,285,10,153.9,998.9,Card
BILL000559,2025-05-02,192,7,1,63,30,11.34,44.34,Cash
BILL000560,2025-06-26,372,95,1,272,10,13.6,275.6,Card
BILL000561,2025-09-14,773,137,5,92,10,82.8,532.8,UPI
BILL000562,2025-01-08,428,212,2,285,30,68.4,608.4,Cash
BILL000563,2025-10-27,892,128,5,347,50,312.3,1997.3,Cash
BILL000564,2025-05-18,832,53,2,499,30,49.9,1017.9,Cash
BILL000565,2025-08-13,376,216,5,340,10,204.0,1894.0,UPI
BILL000566,2025-12-19,372,32,1,325,30,39.0,334.0,Cash
BILL000567,2025-11-24,978,185,5,436,20,0.0,2160.0,Cash
BILL000568,2025-08-06,832,63,4,321,30,231.12,1485.12,UPI
BILL000569,2025-02-03,8,80,5,225,10,56.25,1171.25,UPI
BILL000570,2025-02-17,932,163,3,394,0,0.0,1182.0,UPI
BILL000571,2025-08-04,349,127,2,403,20,40.3,826.3,UPI
BILL000572,2025-05-02,587,116,1,225,30,27.0,222.0,Cash
BILL000573,2025-11-01,306,193,5,526,10,473.4,3093.4,Cash
BILL000574,2025-12-21,870,240,3,127,0,68.58,449.58,Cash
BILL000575,2025-10-26,572,208,5,124,10,74.4,684.4,UPI
BILL000576,2025-01-29,39,204,1,73,10,0.0,63.0,Card
BILL000577,2025-09-04,219,150,5,89,30,22.25,437.25,Cash
BILL000578,2025-03-10,268,141,1,271,50,13.55,234.55,UPI
BILL000579,2025-11-20,320,174,2,383,10,137.88,893.88,Card
BILL000580,2025-01-01,95,53,1,499,50,24.95,473.95,UPI
BILL000581,2025-04-13,372,197,4,410,10,196.8,1826.8,Card
BILL000582,2025-01-29,42,93,4,353,50,70.6,1432.6,UPI
BILL000583,2025-10-20,246,168,4,255,20,183.6,1183.6,Card
BILL000584,2025-08-08,9,166,3,408,30,0.0,1194.0,UPI
BILL000585,2025-11-18,7,172,2,238,20,23.8,479.8,Cash
BILL000586,2025-11-10,568,113,3,185,20,27.75,562.75,Card
BILL000587,2025-08-26,472,19,4,380,20,0.0,1500.0,UPI
BILL000588,2025-04-22,981,84,4,365,10,175.2,1625.2,Card
BILL000589,2025-04-16,58,81,1,415,10,0.0,405.0,Cash
BILL000590,2025-04-26,602,211,5,208,50,124.8,1114.8,Card
BILL000591,2025-09-12,614,72,4,115,0,82.8,542.8,Card
BILL000592,2025-07-25,933,188,4,477,10,343.44,2241.44,Cash
BILL000593,2025-07-22,830,104,3,409,10,147.24,1364.24,Cash
BILL000594,2025-05-16,4,238,5,283,10,169.8,1574.8,UPI
BILL000595,2025-12-29,656,52,3,76,50,11.4,189.4,Cash
BILL000596,2025-03-30,307,215,2,406,50,146.16,908.16,Card
BILL000597,2025-04-19,184,152,2,259,10,0.0,508.0,Card
BILL000598,2025-06-18,771,131,4,153,0,0.0,612.0,Card
BILL000599,2025-10-03,791,137,3,92,10,49.68,315.68,Card
BILL000600,2025-02-02,404,28,2,105,0,25.2,235.2,Cash
BILL000601,2025-04-18,297,209,4,442,0,318.24,2086.24,UPI
BILL000602,2025-12-11,507,211,3,208,20,74.88,678.88,Cash
BILL000603,2025-09-16,101,88,2,104,50,37.44,195.44,Cash
BILL000604,2025-10-29,563,17,1,409,0,20.45,429.45,Cash
BILL000605,2025-11-02,908,203,3,453,0,244.62,1603.62,Card
BILL000606,2025-01-06,249,66,2,161,20,57.96,359.96,Card
BILL000607,2025-11-11,256,233,4,275,50,132.0,1182.0,Card
BILL000608,2025-01-22,214,106,3,336,30,181.44,1159.44,UPI
BILL000609,2025-01-25,386,132,3,296,50,44.4,882.4,UPI
BILL000610,2025-10-28,190,27,2,216,10,21.6,443.6,Cash
BILL000611,2025-09-01,164,6,5,330,0,297.0,1947.0,UPI
BILL000612,2025-10-03,659,57,1,318,50,15.9,283.9,Cash
BILL000613,2025-10-07,500,237,1,345,30,41.4,356.4,UPI
BILL000614,2025-11-08,88,86,2,271,10,65.04,597.04,Card
BILL000615,2025-03-03,406,188,2,477,10,171.72,1115.72,Card
BILL000616,2025-04-13,509,89,2,305,30,109.8,689.8,Cash
BILL000617,2025-11-30,805,24,1,237,50,11.85,198.85,Card
BILL000618,2025-11-22,312,150,5,89,30,22.25,437.25,Card
BILL000619,2025-05-08,145,51,3,181,0,97.74,640.74,Card
BILL000620,2025-07-04,511,43,1,417,0,20.85,437.85,UPI
BILL000621,2025-02-22,816,189,3,211,50,113.94,696.94,Cash
BILL000622,2025-06-23,975,59,2,404,20,40.4,828.4,Card
BILL000623,2025-02-09,903,84,4,365,0,175.2,1635.2,Card
BILL000624,2025-05-20,338,171,4,162,30,116.64,734.64,Cash
BILL000625,2025-07-13,8,31,3,178,50,26.7,510.7,Card
BILL000626,2025-04-04,981,44,2,174,30,41.76,359.76,Card
BILL000627,2025-04-30,413,28,4,105,20,50.4,450.4,UPI
BILL000628,2025-06-10,194,87,3,467,20,0.0,1381.0,Card
BILL000629,2025-01-06,128,16,3,410,10,147.6,1367.6,Card
BILL000630,2025-09-04,88,12,5,453,10,271.8,2526.8,UPI
BILL000631,2025-07-21,396,223,1,324,30,58.32,352.32,Cash
BILL000632,2025-06-06,999,13,1,275,10,0.0,265.0,Card
BILL000633,2025-03-17,4,97,2,473,50,170.28,1066.28,Card
BILL000634,2025-06-13,502,108,5,423,10,105.75,2210.75,Cash
BILL000635,2025-04-26,455,27,4,216,50,43.2,857.2,Card
BILL000636,2025-04-19,350,121,2,170,10,17.0,347.0,Cash
BILL000637,2025-06-28,458,44,4,174,20,83.52,759.52,Cash
BILL000638,2025-01-25,133,61,2,384,50,92.16,810.16,Card
BILL000639,2025-12-31,36,104,1,409,10,49.08,448.08,Cash
BILL000640,2025-08-20,675,145,5,477,20,119.25,2484.25,UPI
BILL000641,2025-10-16,836,209,4,442,10,318.24,2076.24,Card
BILL000642,2025-01-26,994,33,2,395,10,0.0,780.0,UPI
BILL000643,2025-04-15,118,5,3,221,20,79.56,722.56,UPI
BILL000644,2025-02-20,227,91,4,304,50,60.8,1226.8,Cash
BILL000645,2025-07-08,983,102,4,312,30,0.0,1218.0,UPI
BILL000646,2025-05-30,78,196,1,470,30,56.4,496.4,Cash
BILL000647,2025-06-04,745,111,5,132,50,118.8,728.8,Cash
BILL000648,2025-09-27,78,143,2,228,30,82.08,508.08,Card
BILL000649,2025-10-27,39,208,3,124,10,44.64,406.64,Cash
BILL000650,2025-05-20,870,25,5,222,10,55.5,1155.5,Cash
BILL000651,2025-09-04,554,34,3,311,10,111.96,1034.96,UPI
BILL000652,2025-01-05,266,143,2,228,20,82.08,518.08,Card
BILL000653,2025-05-20,559,149,2,383,30,0.0,736.0,UPI
BILL000654,2025-05-20,14,34,1,311,20,37.32,328.32,Card
BILL000655,2025-08-10,819,193,1,526,50,94.68,570.68,Card
BILL000656,2025-01-15,695,68,3,424,30,0.0,1242.0,Card
BILL000657,2025-12-18,520,143,4,228,0,164.16,1076.16,Card
BILL000658,2025-03-02,623,60,5,342,10,0.0,1700.0,UPI
BILL000659,2025-08-13,361,167,2,420,50,0.0,790.0,Cash
BILL000660,2025-03-31,796,55,4,228,20,45.6,937.6,Cash
BILL000661,2025-01-08,860,137,3,92,30,49.68,295.68,Card
BILL000662,2025-07-13,636,203,2,453,50,163.08,1019.08,UPI
BILL000663,2025-08-21,16,97,3,473,10,255.42,1664.42,UPI
BILL000664,2025-05-13,248,128,4,347,20,249.84,1617.84,Card
BILL000665,2025-01-01,91,183,3,513,50,184.68,1673.68,Cash
BILL000666,2025-12-12,788,68,2,424,0,0.0,848.0,Card
BILL000667,2025-04-02,585,175,2,466,50,0.0,882.0,Cash
BILL000668,2025-08-14,286,41,1,391,50,19.55,360.55,Card
BILL000669,2025-03-03,212,178,2,179,50,64.44,372.44,Cash
BILL000670,2025-10-17,7,196,4,470,0,225.6,2105.6,UPI
BILL000671,2025-07-14,870,146,2,113,50,0.0,176.0,Cash
BILL000672,2025-09-26,895,208,4,124,10,59.52,545.52,UPI
BILL000673,2025-07-29,15,169,2,254,0,0.0,508.0,UPI
BILL000674,2025-12-29,819,57,3,318,50,47.7,951.7,Card
BILL000675,2025-12-23,612,43,5,417,10,104.25,2179.25,Cash
BILL000676,2025-06-24,215,150,5,89,30,22.25,437.25,UPI
BILL000677,2025-11-03,514,123,1,220,50,0.0,170.0,Card
BILL000678,2025-08-14,880,126,2,219,10,0.0,428.0,Cash
BILL000679,2025-11-26,886,236,1,253,30,45.54,268.54,Card
BILL000680,2025-09-10,650,173,1,167,10,30.06,187.06,Cash
BILL000681,2025-08-07,896,82,1,188,30,0.0,158.0,UPI
BILL000682,2025-03-17,337,227,5,193,10,48.25,1003.25,Card
BILL000683,2025-12-23,496,71,3,404,10,0.0,1202.0,Cash
BILL000684,2025-03-17,95,65,4,124,30,59.52,525.52,Card
BILL000685,2025-03-14,424,178,4,179,0,128.88,844.88,UPI
BILL000686,2025-05-13,603,136,2,64,0,6.4,134.4,Cash
BILL000687,2025-10-08,942,73,1,142,20,7.1,129.1,Cash
BILL000688,2025-10-23,59,134,2,242,20,58.08,522.08,Cash
BILL000689,2025-05-03,318,221,5,167,10,150.3,975.3,Cash
BILL000690,2025-04-27,840,28,4,105,20,50.4,450.4,UPI
BILL000691,2025-07-20,352,202,5,202,30,181.8,1161.8,Card
BILL000692,2025-02-12,739,214,5,506,0,455.4,2985.4,Card
BILL000693,2025-11-21,313,196,1,470,10,56.4,516.4,UPI
BILL000694,2025-06-22,127,173,5,167,30,150.3,955.3,Card
BILL000695,2025-06-28,856,62,1,322,0,57.96,379.96,Card
BILL000696,2025-06-10,729,110,4,161,50,32.2,626.2,UPI
BILL000697,2025-01-25,230,28,3,105,50,37.8,302.8,Card
BILL000698,2025-03-24,819,132,2,296,50,29.6,571.6,Cash
BILL000699,2025-01-19,665,1,4,125,20,0.0,480.0,UPI
BILL000700,2025-12-19,54,110,4,161,0,32.2,676.2,UPI
BILL000701,2025-11-21,597,211,1,208,30,24.96,202.96,Card
BILL000702,2025-09-26,878,218,4,400,30,288.0,1858.0,Card
BILL000703,2025-12-26,458,48,5,423,50,253.8,2318.8,UPI
BILL000704,2025-06-18,429,217,1,379,0,45.48,424.48,UPI
BILL000705,2025-11-01,440,16,4,410,0,196.8,1836.8,Cash
BILL000706,2025-10-05,722,90,3,423,30,228.42,1467.42,Cash
BILL000707,2025-04-04,884,42,5,171,10,0.0,845.0,Cash
BILL000708,2025-12-22,860,67,4,350,20,0.0,1380.0,Card
BILL000709,2025-07-10,587,47,5,172,20,43.0,883.0,Card
BILL000710,2025-04-24,408,21,1,364,20,18.2,362.2,UPI
BILL000711,2025-12-18,94,218,2,400,0,144.0,944.0,Cash
BILL000712,2025-06-26,668,185,4,436,30,0.0,1714.0,UPI
BILL000713,2025-02-08,935,142,3,415,30,62.25,1277.25,Card
BILL000714,2025-11-26,695,88,4,104,50,74.88,440.88,Cash
BILL000715,2025-12-04,369,20,4,212,20,152.64,980.64,Card
BILL000716,2025-05-18,962,88,4,104,10,74.88,480.88,Cash
BILL000717,2025-09-30,485,234,4,245,30,49.0,999.0,Cash
BILL000718,2025-10-24,706,46,4,79,0,56.88,372.88,Cash
BILL000719,2025-04-07,950,202,1,202,20,36.36,218.36,UPI
BILL000720,2025-05-06,997,175,1,466,0,0.0,466.0,UPI
BILL000721,2025-11-30,447,235,3,183,0,27.45,576.45,UPI
BILL000722,2025-11-25,858,6,1,330,30,59.4,359.4,Cash
BILL000723,2025-12-17,328,58,3,371,10,0.0,1103.0,Card
BILL000724,2025-07-27,124,214,2,506,20,182.16,1174.16,UPI
BILL000725,2025-09-28,647,202,2,202,10,72.72,466.72,Cash
BILL000726,2025-02-07,820,167,2,420,50,0.0,790.0,UPI
BILL000727,2025-02-14,798,110,1,161,20,8.05,149.05,Cash
BILL000728,2025-07-13,300,81,4,415,0,0.0,1660.0,UPI
BILL000729,2025-01-02,306,203,4,453,50,326.16,2088.16,Cash
BILL000730,2025-10-16,202,191,4,358,0,0.0,1432.0,Card
BILL000731,2025-03-11,74,17,1,409,10,20.45,419.45,Card
BILL000732,2025-11-09,287,179,5,125,20,75.0,680.0,Cash
BILL000733,2025-06-26,141,53,4,499,0,99.8,2095.8,Cash
BILL000734,2025-08-12,391,86,1,271,20,32.52,283.52,Cash
BILL000735,2025-10-17,133,116,4,225,10,108.0,998.0,Cash
BILL000736,2025-10-16,956,169,4,254,20,0.0,996.0,Card
BILL000737,2025-12-24,737,61,1,384,10,46.08,420.08,Cash
BILL000738,2025-06-30,807,37,4,235,50,112.8,1002.8,Cash
BILL000739,2025-06-29,166,213,1,109,0,0.0,109.0,Cash
BILL000740,2025-06-25,126,84,1,365,50,43.8,358.8,Cash
BILL000741,2025-10-11,345,28,4,105,10,50.4,460.4,UPI
BILL000742,2025-10-08,861,192,4,475,10,0.0,1890.0,Cash
BILL000743,2025-01-17,567,123,1,220,30,0.0,190.0,Card
BILL000744,2025-03-06,744,128,4,347,30,249.84,1607.84,Card
BILL000745,2025-10-30,186,134,4,242,20,116.16,1064.16,UPI
BILL000746,2025-04-12,924,141,5,271,0,67.75,1422.75,UPI
BILL000747,2025-05-08,912,227,5,193,20,48.25,993.25,UPI
BILL000748,2025-06-11,416,174,3,383,0,206.82,1355.82,Cash
BILL000749,2025-02-18,354,99,1,111,0,5.55,116.55,Card
BILL000750,2025-11-05,679,109,5,379,20,341.1,2216.1,Card
BILL000751,2025-12-25,995,9,2,383,20,38.3,784.3,UPI
BILL000752,2025-07-02,209,146,1,113,0,0.0,113.0,Cash
BILL000753,2025-08-18,178,58,2,371,0,0.0,742.0,Cash
BILL000754,2025-04-12,691,57,4,318,50,63.6,1285.6,Cash
BILL000755,2025-03-09,164,15,5,372,50,223.2,2033.2,Cash
BILL000756,2025-06-30,166,11,1,294,10,35.28,319.28,UPI
BILL000757,2025-02-20,75,162,5,335,30,301.5,1946.5,Card
BILL000758,2025-12-17,732,103,4,378,30,75.6,1557.6,UPI
BILL000759,2025-08-17,457,232,4,148,0,0.0,592.0,Cash
BILL000760,2025-05-31,492,56,4,382,50,76.4,1554.4,Card
BILL000761,2025-12-22,887,237,4,345,20,165.6,1525.6,UPI
BILL000762,2025-09-28,76,140,1,409,20,49.08,438.08,Cash
BILL000763,2025-01-16,951,182,2,138,30,13.8,259.8,Card
BILL000764,2025-03-22,325,88,5,104,50,93.6,563.6,UPI
BILL000765,2025-04-11,781,111,2,132,20,47.52,291.52,UPI
BILL000766,2025-02-16,124,52,5,76,0,19.0,399.0,UPI
BILL000767,2025-05-11,573,29,2,81,10,19.44,171.44,Card
BILL000768,2025-01-10,576,177,4,410,0,0.0,1640.0,Card
BILL000769,2025-10-08,969,101,3,501,30,270.54,1743.54,Card
BILL000770,2025-10-17,961,54,2,218,20,52.32,468.32,Card
BILL000771,2025-03-14,124,197,2,410,10,98.4,908.4,Card
BILL000772,2025-04-24,180,114,1,486,50,58.32,494.32,UPI
BILL000773,2025-09-13,820,174,4,383,10,275.76,1797.76,UPI
BILL000774,2025-05-08,839,63,1,321,50,57.78,328.78,Card
BILL000775,2025-12-05,373,149,5,383,50,0.0,1865.0,UPI
BILL000776,2025-08-14,41,126,4,219,50,0.0,826.0,Card
BILL000777,2025-10-21,287,123,4,220,20,0.0,860.0,Cash
BILL000778,2025-09-21,692,208,3,124,10,44.64,406.64,Cash
BILL000779,2025-07-14,948,86,1,271,30,32.52,273.52,UPI
BILL000780,2025-09-03,760,15,1,372,0,44.64,416.64,UPI
BILL000781,2025-09-10,990,151,3,304,20,164.16,1056.16,Cash
BILL000782,2025-05-29,385,150,3,89,10,13.35,270.35,Cash
BILL000783,2025-08-27,207,61,4,384,50,184.32,1670.32,Card
BILL000784,2025-02-25,49,94,4,188,20,135.36,867.36,Card
BILL000785,2025-05-31,915,78,4,452,10,216.96,2014.96,Cash
BILL000786,2025-07-04,751,171,3,162,20,87.48,553.48,Cash
BILL000787,2025-03-30,87,186,5,433,50,0.0,2115.0,UPI
BILL000788,2025-04-23,846,138,5,451,20,112.75,2347.75,UPI
BILL000789,2025-01-21,157,51,2,181,30,65.16,397.16,UPI
BILL000790,2025-12-17,9,193,3,526,20,284.04,1842.04,Card
BILL000791,2025-06-11,588,154,3,366,10,54.9,1142.9,UPI
BILL000792,2025-03-10,487,236,4,253,30,182.16,1164.16,UPI
BILL000793,2025-07-17,837,175,3,466,10,0.0,1388.0,Card
BILL000794,2025-11-10,166,95,2,272,50,27.2,521.2,Cash
